"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Triceps Pushdown (Cable - Straight Bar)";"1";"30.61746";"12";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Triceps Pushdown (Cable - Straight Bar)";"2";"28.3495";"12";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Triceps Pushdown (Cable - Straight Bar)";"3";"26.08154";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Bicep Curl (Dumbbell)";"1";"13.607759999999999";"12";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Bicep Curl (Dumbbell)";"2";"13.607759999999999";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Bicep Curl (Dumbbell)";"3";"13.607759999999999";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
